Date,const,Mkt-RF,SMB,HML,RMW,CMA,Mom
2026-04-24,0.00014005495330775183,1.2173076537437235,-0.10912752386070862,-0.10911892168887813,0.5626445326626871,0.35308169008398316,-0.048744764001829435
2026-04-27,9.548056195870277e-05,1.2192215364877494,-0.12396334581570509,-0.1315090994557977,0.5422005008252,0.40591941493671513,-0.0465636229656452
2026-04-28,0.0001649227969034288,1.2230021159573061,-0.13074394153053454,-0.13244491654769847,0.5513758935630185,0.40726260139690756,-0.052681382296764376
2026-04-29,0.000152031905421327,1.2246240957848917,-0.1392798280524885,-0.13045284373178717,0.5457675580524862,0.4131192373647241,-0.05303045504912754
2026-04-30,0.00013669791879484546,1.224239022220259,-0.14403550771958729,-0.12056529793485207,0.5472328716388315,0.39222368866596125,-0.061429805844127904
2026-05-01,0.00025528536471736504,1.2152782572444103,-0.15393628782109178,-0.1320745553061911,0.497826351865215,0.4129695802791863,-0.07186759640727737
2026-05-04,0.00026467806430766,1.220519748366571,-0.1466808520705707,-0.13201331641121317,0.5125701563096827,0.40881455909034076,-0.06929634952359888
2026-05-05,0.00048293076817755587,1.2927435833085745,-0.13016032551834483,-0.06495689425720477,0.5330734942904728,0.36852633126314094,-0.06361933026093444
2026-05-06,0.0006124632893613664,1.273770948226463,-0.11257052188991724,-0.09941176349443587,0.5479023287565562,0.39054635522084946,-0.05389492711320405
2026-05-07,0.0006186490407946091,1.2735845027464667,-0.11287256594981943,-0.09980436242744781,0.548342839234821,0.38840296902449156,-0.0553879458919426
2026-05-08,0.0007095104932683632,1.292999674406589,-0.17209851518381986,-0.08139072972380856,0.4976587345794528,0.4452633449683634,-0.051890125522903174
2026-05-11,0.0007129897562217764,1.292138504979813,-0.1789983771370433,-0.07981404513626297,0.4919819785857706,0.45018208565951173,-0.04825841187783703
2026-05-12,0.0007121081491470447,1.2922306618056913,-0.18025427468050845,-0.08611123030002217,0.49387548726261526,0.4583505034174239,-0.04696883557598321
2026-05-13,0.0006682616789480229,1.2414510370890952,-0.15747924124903268,-0.07016267659308478,0.47925810712965244,0.4491232167296615,-0.01218608382349658
2026-05-14,0.0006217157747392897,1.235980916148455,-0.16517155247948354,-0.06719578927300018,0.4622539068760193,0.46848687470262923,-0.01060206858542722
2026-05-15,0.0007442067244748968,1.2296953910394242,-0.1752679218253469,-0.09155149008798283,0.4722613528876399,0.48842823002665947,-0.018048402759813856
2026-05-18,0.0007381905106568539,1.222961882743608,-0.15904754496883447,-0.11502576097229873,0.47600877437083816,0.5296539900676418,0.005436577875277158
2026-05-19,0.0008109004444807305,1.2228519446320216,-0.17932527783610042,-0.11388411202820574,0.45385909054272455,0.5501755366824295,0.0021281560930733225
2026-05-20,0.0008810962663620516,1.2263764835962063,-0.1856677810723234,-0.10908248637236095,0.4485806826153491,0.5550250421939673,0.006392500684465643
2026-05-21,0.0009234041906055477,1.2217845160847571,-0.18148308491321077,-0.11785215089076403,0.4432882414857594,0.5689557953979414,0.008613938147655546
2026-05-22,0.0009727482082096769,1.2150943752395633,-0.1835722169477558,-0.12171823537343032,0.4434189918161172,0.5742671469094838,0.012008880640024054
2026-05-26,0.000994304701342083,1.2144287457467695,-0.18462034224949053,-0.12835844132122884,0.44223569103517946,0.5829041856043273,0.011152645571209239
2026-05-27,0.001111765899095089,1.1913830298912296,-0.1670408074975617,-0.12666253069100164,0.4369245949318271,0.5763642794878074,0.0215801438566827
2026-05-28,0.0011210172534106984,1.1972326530073283,-0.16766938734284303,-0.1285349535127183,0.4404605644701075,0.5805576892569081,0.0212104764676161
2026-05-29,0.0010815714187502679,1.197333123068324,-0.15218458119431827,-0.1256344166243485,0.45252809612374656,0.5683812879428616,0.025150653668065185
2026-06-01,0.0010166111714779093,1.2053134044536917,-0.16564544057693084,-0.09823021339510671,0.44574521532475475,0.5821108975828181,0.030687968504093437
2026-06-02,0.0010268945557962944,1.2135513055153024,-0.18965697187023361,-0.09815448536959037,0.43070223578332967,0.6789703990713342,0.06098614547990043
2026-06-03,0.000991965120192645,1.2190436230492243,-0.1781354135450917,-0.10282815339800266,0.4370356806274456,0.6643017507925024,0.05444216836598193
2026-06-04,0.0009876929031570943,1.2190905826193716,-0.17996321828438544,-0.10423599113036552,0.43596233418222247,0.6666192170415839,0.05405641623243586
2026-06-05,0.0010436941433388063,1.2119960526440967,-0.17142331685582904,-0.11928356669288745,0.44629169627752074,0.6739353767710753,0.05266324875545437
2026-06-08,0.0010114131312172828,1.2101312275194749,-0.1632879807269077,-0.13820256056603303,0.4611743691041775,0.6740694965147966,0.0447689895009583
2026-06-09,0.0008081596009763949,1.2128338060935229,-0.2216290622484094,-0.1308614106458552,0.40797257010446764,0.7069822793895068,0.047288138523719714
2026-06-10,0.000933783472286109,1.1850248676995492,-0.19015167380888637,-0.13365635296635225,0.40741545752442354,0.7022943163115065,0.047222281342164774
2026-06-11,0.0009367879219031775,1.1857018414706566,-0.19068867456123106,-0.1329472516303077,0.4084814974347572,0.700128500298612,0.04588535819926871
2026-06-12,0.0009603513117745936,1.1696453726748584,-0.16852123104000663,-0.16534563099101451,0.4281822395206486,0.6951119184021151,0.05023406168126138
2026-06-15,0.0010105807883533445,1.1805255545019597,-0.18987397506404075,-0.17010307944094144,0.4195275523024097,0.6953844684830097,0.04306795915678834
2026-06-16,0.0010555785751244513,1.182359876636625,-0.18159032672917724,-0.17720286225566734,0.4354613102480187,0.694808790440443,0.04209108135420586
2026-06-17,0.0010869711118020441,1.1666367569280007,-0.17509496260038276,-0.18011447825310536,0.42453212526550227,0.6976258754055994,0.048831840006491795
2026-06-18,0.0011096514378630732,1.1621781089766334,-0.17219273464793,-0.17999425821117904,0.4267796295602413,0.6916842908701888,0.0502354746873298
2026-06-22,0.0011009062104246083,1.1591712533477159,-0.1755765028512966,-0.1715638038006118,0.42039445076881554,0.6909395632176111,0.05327835509700067
2026-06-23,0.0010284727976531468,1.1600957345634206,-0.1686849594194175,-0.1716737766199855,0.4242820083395546,0.6703172751659499,0.0478545398491952
2026-06-24,0.001015363138454161,1.1649998249577593,-0.1724517197868478,-0.16148849262256199,0.4251367205493915,0.6600947773200129,0.05196137553770837
2026-06-25,0.0009334834992345325,1.2139409270420392,-0.21851896278402302,-0.19560500990985394,0.4419484368063736,0.6371934416687566,-0.0015983636278180252
2026-06-26,0.0010988768753118427,1.2116072577596828,-0.17361308116138788,-0.24101836658739684,0.45976879714959573,0.6306268013929607,-0.025527650559516585
2026-06-29,0.0010866032996796236,1.208607587122538,-0.14018008430258264,-0.2324539044253515,0.4848323899618816,0.6069163442138592,-0.023839978046481004
2026-06-30,0.0012205467267203324,1.2181584008188509,-0.14922239759248834,-0.24166539204947518,0.48098423902225784,0.6163614365608843,-0.020152831883811534
